Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,V_d_proj,S_p_proj
-5.0529,144.91640243040047,125.89659601244085,0.0,19.019806417959614,48.16435460811081,3.4740805879888503
-5.0029,149.0624856202097,133.12046071596953,0.0,15.942024904240185,49.378800980257324,3.1511120554388383
-4.9529,154.8073259107991,145.38017746657974,0.0,9.42714844421937,50.64742588390796,2.867481231955777
-4.9029,148.52368603108033,146.90350836742056,0.0,1.6201776636597742,48.07281822578207,2.6744955100467793
-4.8529,134.05224253414298,134.91501161021316,0.0,-0.8627690760701796,43.26682790541571,2.804054224050649
-4.8029,127.22189066312738,127.00026048267294,0.0,0.22163018045444005,41.36751972849531,3.3375730127687326
-4.7529,129.33171858752698,126.2929987135494,0.0,3.038719873977584,42.778213165003734,3.885887349420093
-4.7029,132.849371473821,134.39629843720124,0.0,-1.5469269633802298,44.26139775930189,4.151985432162094
-4.6529,130.70332798283076,142.13143282999988,0.0,-11.428104847169124,43.269583596356895,4.153458181920497
-4.6029,122.64245618162234,136.46436603978842,0.0,-13.82190985816608,40.323487819401336,4.2170983697393805
-4.5529,115.62986475861106,121.30574376969558,0.0,-5.675879011084518,37.741656289852635,4.393738944491098
-4.5029,112.00499938030757,103.66975889283131,0.0,8.335240487476256,36.163031957004165,4.229434418602471
-4.4529,113.97772709367112,90.47730291345235,0.0,23.500424180218772,36.47035681334198,4.036537908462531
-4.4029,110.78899669826671,91.12371693402427,0.0,19.66527976424244,35.46667624387452,3.9049577509207163
-4.3529,104.60110357140482,104.96189622631847,0.0,-0.3607926549136522,33.45047507795236,3.7829211563391905
-4.3029,101.61654786583968,109.93542834901325,0.0,-8.318880483173572,32.25675670498853,3.6638617254456576
-4.2529,94.72707929450979,100.53725303879631,0.0,-5.810173744286516,29.499524965176708,3.478963131215613
-4.2029,94.41328880458718,89.27988007218572,0.0,5.133408732401463,28.719452962693296,3.7090901843262554
-4.1529,98.00455909686832,86.52953059040921,0.0,11.475028506459111,29.749185686152195,4.076216948380429
-4.1029,95.79400790132743,86.6056787022829,0.0,9.188329199044531,29.35914739152839,4.212433412537831
-4.0529,87.02145964072528,82.31762847341383,0.0,4.703831167311449,26.461636945514016,4.244362638700624
-4.0029,80.56113052887795,75.21377084588178,0.0,5.347359682996171,24.054509858074702,4.209343663130165
-3.9529,76.57543987672756,69.10836097807764,0.0,7.467078898649916,22.935886606220112,3.920732197909943
-3.9029000000000003,66.71797962420214,61.66226165350996,0.0,5.055717970692186,20.193457167126372,3.563574292886617
-3.8529,55.71951970706138,50.66855780553846,0.0,5.050961901522918,16.688465964223745,3.7543887007355563
-3.8029,51.747767346169255,42.09644071415115,0.0,9.651326632018105,15.027558480432557,5.4003125353113095
-3.7529,52.23618344069219,38.62057860293355,0.0,13.615604837758639,14.794760849501635,7.361491365500363
-3.7029,47.625442779901434,38.99472705064759,0.0,8.630715729253843,13.675788373179405,6.557443654395569
-3.6529000000000003,38.11152261229406,39.03633921630058,0.0,-0.9248166040065229,11.312787366725033,4.018983682638192
-3.6029,32.436356921083586,36.168530400065706,0.0,-3.7321734789821193,9.919091856920218,2.139539108992465
-3.5529,30.25977875095267,32.498194370233755,0.0,-2.238415619281085,9.437615102803612,1.2463117859744433
-3.5029,27.380893833333566,28.94604746780836,0.0,-1.5651536344747932,8.7438385185402,0.8764903291080581
-3.4529,27.165835702693187,26.05401680344397,0.0,1.111818899249215,8.953712068455916,0.8415686634159625
-3.4029000000000003,27.07933965300615,24.142864430198294,0.0,2.936475222807857,8.99791779586165,1.018405332820088
-3.3529,22.259860409068473,21.887110136313108,0.0,0.3727502727553649,7.163674979992838,1.3405021227370333
-3.3029,18.192823279074666,18.305046603388597,0.0,-0.11222332431393056,5.324555761745145,2.449770890058849
-3.2529,22.3135514239468,14.278434118238447,0.0,8.035117305708354,5.83601653226456,5.7376698482068935
-3.2029,29.889932128665183,11.645253717597527,0.0,18.244678411067657,7.544882900783712,9.026089572399494
-3.1529,29.019027782852284,11.123042736359734,0.0,17.895985046492548,7.49905330956342,8.057788224541238
-3.1029,24.752861492544202,11.221731776082033,0.0,13.53112971646217,6.7006070790199095,5.837056751879663
-3.0529,24.78235043469378,10.421620008366688,0.0,14.360730426327091,6.852277094856362,5.8159629669015835
-3.0029000000000003,26.475910582934606,9.718884348824737,0.0,16.75702623410987,7.503799114010912,6.470315350925555
-2.9529,20.770812774824833,10.25411357106962,0.0,10.516699203755213,6.460147262616045,4.298110193431935
-2.9029,13.705832045121983,11.632009535471568,0.0,2.073822509650416,5.052938040714393,1.7826291660640452
-2.8529,11.978504013210632,12.88443800133638,0.0,-0.9059339881257475,5.2830123672581735,1.2128352657363957
-2.8029,16.677085273919364,13.540464949547562,0.0,3.136620324371801,7.810999490276464,2.5012859369139955
-2.7529000000000003,25.203237718914508,14.172214862087166,0.0,11.031022856827342,10.694789307914503,6.050446373414975
-2.7029,30.459289529608867,15.611729341866992,0.0,14.847560187741875,11.596912730500325,9.558378895195126
-2.6529,29.116569913760152,17.30367041992995,0.0,11.812899493830201,11.366376715973614,9.422302592575141
-2.6029,26.557563116981864,17.834680486071235,0.0,8.722882630910629,11.655898437602751,7.884106382904766
-2.5529,26.625996214795457,17.350657013730466,0.0,9.275339201064991,12.546269225526583,7.2425202557624555
-2.5029000000000003,30.823201614269724,16.795667966372285,0.0,14.027533647897439,14.627426742367284,7.8256987499674935
-2.4529,32.428179434058485,17.390170905326066,0.0,15.03800852873242,15.0750523794909,7.891220481901334
-2.4029,30.707568689585752,19.449520751065275,0.0,11.258047938520477,14.12936474852461,7.531820402728064
-2.3529,29.09712598729309,21.79824996157346,0.0,7.298876025719629,13.656593052477554,7.840154871777843
-2.3029,29.548043406505176,23.669258897903962,0.0,5.878784508601214,14.534164705627255,8.23769104728412
-2.2529000000000003,31.512226794323535,24.402441092192987,0.0,7.109785702130548,16.477146245709466,8.0755855282614
-2.2029,31.897975290668718,22.779424253089314,0.0,9.118551037579405,17.80134331029802,7.149567679354417
-2.1529,28.767028698100926,20.595857134739227,0.0,8.1711715633617,17.203791323195787,5.573744768542028
-2.1029,24.735006267298047,19.75451506009601,0.0,4.980491207202036,15.874741974797105,3.952496813531319
-2.0529,24.672929089407802,20.564285890771146,0.0,4.108643198636656,16.379896448422357,3.4419374493050587
-2.0029000000000003,28.901704783519786,22.15458516599262,0.0,6.747119617527165,18.605569580029552,4.6811597196968275
-1.9529,32.73332705205594,22.706414244908743,0.0,10.026912807147198,20.019614085694116,6.38560270183483
