Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Nb_d_proj,S_p_proj
-5.3303,117.84035280255225,100.1302558289255,0.0,17.710096973626747,40.58813134968469,5.421694855003894
-5.2803,119.0177939777683,99.40721626304865,0.0,19.610577714719653,41.42878917064901,4.61192538650814
-5.230300000000001,122.61262347283201,97.8762118662962,0.0,24.73641160653581,43.22306193176019,3.5428020846232706
-5.180300000000001,124.56021951954143,95.17550846435056,0.0,29.384711055190877,44.26881356772708,2.7220031108714746
-5.1303,129.5577197275925,99.33158143507833,0.0,30.22613829251418,46.474203123792655,2.3811377729854915
-5.0803,140.02901199636352,112.17179754847487,0.0,27.85721444788865,50.446880144267354,2.4707137564025006
-5.0303,143.4286000760175,130.60904430886617,0.0,12.819555767151314,51.24847182395857,2.637833334968434
-4.980300000000001,137.1669583295826,152.28252286749006,0.0,-15.11556453790746,47.99996117630336,2.6309884025149097
-4.930300000000001,135.875225050191,169.31671895084693,0.0,-33.44149390065593,46.432204839937214,2.6523575879168786
-4.8803,140.22095134453224,173.24539659594953,0.0,-33.02444525141729,47.19429913501895,2.758374956360395
-4.8303,143.2050950233447,168.88279378633734,0.0,-25.677698762992634,47.58103548996135,2.876886426265177
-4.7803,136.08405055234846,161.02686725471912,0.0,-24.942816702370664,44.40341496328925,2.9068236980299176
-4.730300000000001,123.28732059151037,151.87275117765046,0.0,-28.58543058614009,39.31030605253295,2.912477264403879
-4.680300000000001,113.54250843142458,142.97305574099818,0.0,-29.430547309573598,35.53070297233998,2.9307690010681604
-4.6303,105.50322143018045,133.05705257606382,0.0,-27.55383114588338,32.3756854988938,2.940265431753452
-4.5803,100.28943712945255,130.71371041202434,0.0,-30.42427328257179,30.00001734363356,3.0820418685333317
-4.5303,96.8114049095363,133.30143678154144,0.0,-36.49003187200515,28.555507892313514,3.272599653243453
-4.480300000000001,94.80501684120962,129.20475303065925,0.0,-34.39973618944963,27.91283893181659,3.605355878757587
-4.430300000000001,97.2870009592576,114.94065843461856,0.0,-17.65365747536096,28.370166763607585,3.9934537913604915
-4.3803,96.58098393635133,103.65605680614595,0.0,-7.075072869794624,27.37718125194975,4.043080470250054
-4.3303,91.14727092759458,90.82646676246668,0.0,0.3208041651278961,25.218569547705776,3.9474525294549343
-4.2803,81.69011389462327,73.04078791880255,0.0,8.649325975820716,22.27962793983106,3.7997966525495714
-4.230300000000001,73.38360394438493,57.66767243047087,0.0,15.715931513914057,19.66336532563286,3.8347539674533544
-4.180300000000001,70.78186175987018,49.896919924013794,0.0,20.884941835856388,18.621237390663268,4.123955894626374
-4.1303,68.90617474584951,44.64587656580604,0.0,24.26029818004347,17.873935680950375,4.03289032114459
-4.0803,61.75321463005585,36.20288957208758,0.0,25.550325057968273,16.098087393598703,3.2107243148583695
-4.0303,53.60754274392668,28.144498922885113,0.0,25.463043821041566,14.27170309043716,2.3594646007232534
-3.9803000000000006,47.54798308221331,23.72293618672771,0.0,23.825046895485595,12.96985969454541,1.8327924722451758
-3.9303000000000003,40.973269222224644,22.64812521257984,0.0,18.325144009644806,11.307872769668936,1.4147209807341152
