Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Sc_d_proj,S_p_proj
-8.3065,0.0,0.0,0.0,0.0,0.0,0.0
-8.2565,0.0,0.0,0.0,0.0,0.0,0.0
-8.2065,0.0,0.0,0.0,0.0,0.0,0.0
-8.1565,0.0,0.0,0.0,0.0,0.0,0.0
-8.1065,0.0,0.0,0.0,0.0,0.0,0.0
-8.0565,0.0,0.0,0.0,0.0,0.0,0.0
-8.0065,0.0,0.0,0.0,0.0,0.0,0.0
-7.9565,0.0,0.0,0.0,0.0,0.0,0.0
-7.906499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-7.8565000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-7.8065,0.0,0.0,0.0,0.0,0.0,0.0
-7.756500000000001,0.0,0.0,0.0,0.0,0.0,0.0
-7.7065,0.0,0.0,0.0,0.0,0.0,0.0
-7.656499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-7.6065000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-7.5565,0.0,0.0,0.0,0.0,0.0,0.0
-7.506500000000001,0.0,0.0,0.0,0.0,0.0,0.0
-7.4565,0.0,0.0,0.0,0.0,0.0,0.0
-7.406499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-7.3565000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-7.3065,0.0,0.0,0.0,0.0,0.0,0.0
-7.256500000000001,0.0,0.0,0.0,0.0,0.0,0.0
-7.2065,0.0,0.0,0.0,0.0,0.0,0.0
-7.156499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-7.1065000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-7.0565,0.0,0.0,0.0,0.0,0.0,0.0
-7.006500000000001,0.0,0.0,0.0,0.0,0.0,0.0
-6.9565,0.0,0.0,0.0,0.0,0.0,0.0
-6.906499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-6.8565000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-6.8065,0.0,0.0,0.0,0.0,0.0,0.0
-6.756500000000001,0.0,0.0,0.0,0.0,0.0,0.0
-6.7065,0.0,0.0,0.0,0.0,0.0,0.0
-6.656499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-6.6065000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-6.5565,0.0,0.0,0.0,0.0,0.0,0.0
-6.506500000000001,0.0,0.0,0.0,0.0,0.0,0.0
-6.4565,0.0,0.0,0.0,0.0,0.0,0.0
-6.406499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-6.3565000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-6.3065,0.0,0.0,0.0,0.0,0.0,0.0
-6.256500000000001,0.0,0.0,0.0,0.0,0.0,0.0
-6.2065,0.0,0.0,0.0,0.0,0.0,0.0
-6.156499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-6.1065000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-6.0565,0.0,0.0,0.0,0.0,0.0,0.0
-6.0065,0.0,0.0,0.0,0.0,0.0,0.0
-5.9565,0.0,0.0,0.0,0.0,0.0,0.0
-5.906499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-5.8565000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-5.8065,0.0,0.0,0.0,0.0,0.0,0.0
-5.7565,0.0,0.0,0.0,0.0,0.0,0.0
-5.7065,0.0,0.0,0.0,0.0,0.0,0.0
-5.656499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-5.6065000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-5.5565,0.0,0.0,0.0,0.0,0.0,0.0
-5.5065,0.0,0.0,0.0,0.0,0.0,0.0
-5.4565,0.0,0.0,0.0,0.0,0.0,0.0
-5.406499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-5.3565000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-5.3065,0.0,0.0,0.0,0.0,0.0,0.0
-5.2565,0.0,0.0,0.0,0.0,0.0,0.0
-5.2065,0.0,0.0,0.0,0.0,0.0,0.0
-5.156499999999999,0.0,0.0,0.0,0.0,0.0,0.0
-5.1065000000000005,0.0,0.0,0.0,0.0,0.0,0.0
-5.0565,0.0,0.0,0.0,0.0,0.0,0.0
-5.0065,0.0019405440569137554,0.0,0.0,0.0019405440569137554,0.0005706002511074131,6.93911788627436e-06
-4.9565,0.067554226855976,0.002308444443979672,0.0,0.06524578241199633,0.01985116894760226,0.0002419438457136397
-4.906499999999999,0.8952542921308131,0.07966878610514108,0.0,0.815585506025672,0.26279809502180185,0.0032136167037659985
-4.8565000000000005,4.951393338035577,1.0412274160969386,0.0,3.9101659219386384,1.4498965614835422,0.01784964374802494
-4.8065,13.208375737238555,5.583042386670835,0.0,7.62533335056772,3.848709455556837,0.04779538706899816
-4.7565,20.894701633225033,14.109741709018653,0.0,6.78495992420638,6.039830966750667,0.07512620019456248
-4.7065,24.56754635893506,21.041859573570612,0.0,3.5256867853644493,7.027169526822983,0.08642798701867146
